Data from QEB16911__1__11-36-54-213.txt Node

Date: Tue Dec 17 11:36:54 CET 2024
User: micha
Spectrometer: QEB1691
Trigger mode: 0
Integration Time (sec): 3.000000E0
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1044
>>>>>Begin Spectral Data<<<<<
882.567	5.38
883.309	4.38
884.051	5.38
884.793	4.38
885.535	7.38
886.277	8.38
887.019	7.38
887.761	6.38
888.503	6.38
889.244	2.38
889.986	5.38
890.727	2.38
891.468	5.38
892.21	3.38
892.951	4.38
893.692	6.38
894.433	5.38
895.174	8.38
895.914	4.38
896.655	5.38
897.396	2.38
898.136	4.38
898.876	3.38
899.617	4.38
900.357	4.38
901.097	5.38
901.837	5.38
902.577	9.38
903.317	4.38
904.057	6.38
904.796	4.38
905.536	6.38
906.275	4.38
907.015	0.38
907.754	1.38
908.493	4.38
909.232	4.38
909.971	1.38
910.71	4.38
911.449	6.38
912.188	7.38
912.927	7.38
913.665	6.38
914.404	5.38
915.142	0.38
915.88	7.38
916.619	6.38
917.357	3.38
918.095	4.38
918.833	1.38
919.57	6.38
920.308	9.38
921.046	4.38
921.783	4.38
922.521	4.38
923.258	4.38
923.995	6.38
924.733	7.38
925.47	5.38
926.207	4.38
926.944	2.38
927.68	4.38
928.417	2.38
929.154	4.38
929.89	7.38
930.627	9.38
931.363	7.38
932.099	8.38
932.835	4.38
933.572	8.38
934.308	5.38
935.043	8.38
935.779	7.38
936.515	6.38
937.25	3.38
937.986	7.38
938.721	5.38
939.457	5.38
940.192	6.38
940.927	7.38
941.662	5.38
942.397	3.38
943.132	1.38
943.867	5.38
944.601	4.38
945.336	3.38
946.07	3.38
946.805	10.38
947.539	7.38
948.273	7.38
949.007	4.38
949.741	6.38
950.475	1.38
951.209	6.38
951.943	8.38
952.676	6.38
953.41	7.38
954.143	4.38
954.877	4.38
955.61	6.38
956.343	6.38
957.076	9.38
957.809	2.38
958.542	3.38
959.275	2.38
960.008	9.38
960.74	5.38
961.473	4.38
962.205	9.38
962.937	4.38
963.67	8.38
964.402	7.38
965.134	4.38
965.866	3.38
966.598	3.38
967.329	4.38
968.061	5.38
968.792	3.38
969.524	7.38
970.255	6.38
970.987	7.38
971.718	5.38
972.449	7.38
973.18	6.38
973.911	6.38
974.641	3.38
975.372	3.38
976.103	3.38
976.833	5.38
977.564	4.38
978.294	4.38
979.024	6.38
979.754	7.38
980.484	15.38
981.214	9.38
981.944	6.38
982.674	3.38
983.403	2.38
984.133	6.38
984.862	5.38
985.592	2.38
986.321	5.38
987.05	3.38
987.779	7.38
988.508	9.38
989.237	1.38
989.966	-2.62
990.695	3.38
991.423	0.38
992.152	2.38
992.88	5.38
993.608	1.38
994.337	4.38
995.065	1.38
995.793	2.38
996.521	6.38
997.248	3.38
997.976	4.38
998.704	4.38
999.431	8.38
1000.159	2.38
1000.886	-0.62
1001.613	0.38
1002.34	-2.62
1003.067	0.38
